x,y_linear,y_quadratic,y_logarithmic,y_exponential,y_power,y_rational
1.9934283060224653,15.09264642103621,-16.548914866959446,8.008748451473396,-208.0695756297751,-78.98611071932717,18.539832877776817
1.0071390194341352,24.271409718080857,80.1220022928043,6.5034188692075885,108.58618725324195,21.044272395874913,22.00451405236835
2.8627123197543938,22.733377031406178,-29.209734026694022,10.799914379417894,238.50581616685452,-15.855732338498207,16.037304598558645
4.8970625781455634,17.64327114572964,-74.40262113739554,12.667350725038474,145.28650430325385,-46.02707633760784,14.80211618927114
1.6663637376593452,10.975747265121475,-77.84148800317506,7.382209214752371,200.50298051013672,16.920714758814135,18.781359159351993
1.9500641949841604,1.8498668410823136,51.270954568697746,7.86550112862828,-150.04895573848088,43.24762549772886,19.295728336475026
5.860431361673808,21.46594704426062,-67.53812408582041,13.042227963157801,-282.8000178862914,7.728373486949505,13.193775358781268
4.520542810741348,15.414770637651984,115.81308394758689,13.441803133134389,301.73744142926165,36.40977048993448,14.847736154786286
2.33039220234213,16.05316610923622,-110.82079551670232,10.036466507903885,-63.20329142857871,51.07844245615568,17.34231415093194
4.638128683160468,10.323012272377941,112.17544358423206,11.692506736886365,-48.68808955978239,47.59910210744867,14.735689034200373
2.9098408321401186,19.46806722276202,25.62496026941473,11.198431984091645,267.00671151345745,53.0651759200305,16.122065182764853
3.1888843324010336,30.299599961028363,6.664356947659915,7.2204333215021,112.63116976908296,26.74013382009437,15.886779800154928
4.887936004450119,18.132238526556723,-22.580569545167386,13.72559935806379,92.67278237657624,11.128419835113974,14.266429649380754
0.8611185937789605,13.169913705436816,41.51311612629774,3.3142512876304524,434.247882088469,-47.50791448489178,22.93168808599574
1.5215110398449943,17.70521751672361,13.640383903848154,7.243886655212477,-127.41860645213457,-6.011818979421408,20.285102057048952
4.130439268165619,13.313893451555682,77.21890082609534,10.32993117303959,187.0131441144251,-18.525786490523917,14.616270312323067
3.513019707755221,18.02347408749222,18.78286128987203,9.472286162007721,12.808145123578674,70.35449298420959,15.425228256009122
6.450844235391121,23.253034596295752,17.988251251395063,14.849836190655669,55.32263067904627,8.542677377791573,12.858149784686624
4.289969040934656,18.70168358782496,-11.005872981199756,11.26387662381988,307.14921538173155,10.891043056069243,13.444758749097392
3.565077411082999,8.182595689152832,8.429985732889808,11.500547729354015,102.97596782845858,21.895233945101573,15.380844512821673
9.604649973373194,31.25672667602241,28.104016435607505,14.992684719064199,109.50800476452162,27.433807808267748,13.563764115569608
6.505467456333518,28.243651553288295,-93.66228456331518,14.063020874523076,216.1095903525442,64.85848364728325,13.723207266840944
7.375744088458942,39.950796299097775,-72.13803742003219,14.084973431219732,-71.31819554421368,-1.5561840764783526,12.975179247475554
4.674858928432685,28.27985558193378,54.942130056214204,10.629205277169834,-166.36097393810914,14.093424727984765,14.273950440214875
6.7192574735857376,45.329968259079905,19.123838066186856,14.81543079704822,-207.33817022656604,-7.523435828475446,13.249886416062482
8.31353572383234,20.110363680700353,-2.1566321063704663,13.879032086510476,-391.52688297397765,-18.863229356362908,12.957824775578628
6.073371011344507,30.90663389556805,10.263090038178028,11.347756949561221,412.8185820309823,-5.80474827040692,12.943976273517563
9.41042182465696,32.359474619025924,30.33484463132539,14.453532926310874,-218.80897268696464,24.174456645949356,12.958600522025407
7.74141602990451,48.251569406938,-23.623924478662722,15.98725023063503,-42.550627768358346,5.622593098379355,13.217639196318332
8.642973531932071,20.524450976278665,-37.68700582519931,15.64725282011758,-53.59217171056357,1.2951753576569836,12.951654163288335
8.306615428836334,19.369320150283077,20.63084099586826,14.049826386526526,63.22523130743487,-21.479690422438566,12.905499076947413
13.49825264408951,34.751705155783554,-42.75655970043656,15.991131728001738,165.35027257049506,42.54099878512539,11.734154056136534
10.050369447372269,10.886966375332605,34.5460422064863,14.844475517587071,173.98094286357534,-17.049182831977813,12.598798416550082
8.24560966071284,22.356473934974495,-93.29382950104076,16.930821165713485,-114.87637683830162,43.268692362426584,12.999893165941248
12.289788964607524,30.133145795981832,75.08775390463383,16.49339755116234,-31.33810555804037,41.23188532956396,11.704123134962506
8.486679462235605,29.72063652035109,37.30055621702209,15.070041225373789,58.274069795463305,-22.29376434520643,12.348473141679044
11.629761573963666,39.491963692680756,27.522770190389906,17.050610006324096,-47.71304069599699,26.20599291805447,12.030379608657594
7.576361757971107,44.70261278708663,67.71262526034693,14.386679411903522,323.1566315595608,-4.690140182713847,13.689499054234224
9.122997529710302,39.311732206136256,109.20529086404376,14.532343131364248,100.00413910451275,33.63648232787851,11.850070694187995
12.456759721021914,32.37286274593075,74.52609728747687,15.85343388128463,149.0775287738483,79.81816340155555,11.12403972952648
13.823638031050994,32.57494836414391,-93.70477429034781,16.419598599192977,134.81157568635,-9.471556026312243,11.768875999344118
12.973109055216616,44.351964353106595,-62.033633458083266,16.206848039690765,236.84615573007787,45.71458312550253,11.814594704986982
12.6827435498367,25.50452680438532,-23.366948521065943,17.034124627918334,38.32776788192719,35.956485606463104,11.913789780146365
12.595500345211107,56.803338521571305,15.508287766259333,16.195693601837103,-257.25125367726156,60.452979525650704,11.960820287322514
10.524331377431334,45.10522965079121,41.63885728425053,16.293927494521117,81.86449800964087,36.637812056216006,12.05772212287642
12.325354563153276,33.12162988683614,-30.137819457179106,15.949774053135505,-128.18179996344406,16.3792314834158,12.621054405681859
13.127433059799621,22.687237358590274,26.289606437129848,16.393178897508975,-103.55695965866708,33.49945975503869,10.96915469685809
16.446622675933533,61.65528043148795,-20.564564480093736,14.80263976927678,119.78817291386272,37.895369644215016,11.018693579862829
15.30328242440913,44.112807608496645,-15.762824860498405,18.01186258136931,250.04583981311538,87.32971549436675,11.481806154915352
11.37363315632324,47.812246010542715,-72.64865904493999,16.14097735321959,6.256292059954584,34.87958837554035,11.198830774655802
15.831549027614805,30.634595981093348,-32.76105292674442,18.2456310239492,64.21330517493568,115.15704422452896,11.397378752630043
14.696884149769085,37.74846014488498,-61.992048043940514,13.275035581034377,342.76789896173733,49.78121778814268,12.42340785546441
14.396872331766305,43.044617826597595,-40.28902558650324,19.174093580968474,50.44436933438151,28.6738329897226,11.634149634725816
17.257736531836464,50.61414726723858,91.01119224141756,17.22553459634556,522.9454994191365,21.31104745367231,11.484633000912705
18.380050620923136,48.4494718375154,-24.538833027146595,18.974882864303005,115.84594867702685,19.705198513734693,10.659903928027855
18.464279435940135,59.389197913325326,190.7360086001194,16.41546498467622,-349.3981118965662,26.817165434602217,10.976223379998823
15.206951773038963,34.34117513877146,50.22849517924304,17.62233939322471,153.04721515876975,62.50991039934533,11.354949745446051
16.550629689558317,46.95277937368286,36.222946977195335,15.961597919418523,78.75884645402277,77.66414807461283,11.265592767206494
18.115248925844377,53.491078631729934,-20.21476485934476,16.8384935098602,260.66206646508914,24.669868120432938,11.948678263745657
19.68747993905847,61.36308818823367,80.47552621753002,20.21676921510764,137.5465760321023,109.22744267261845,11.487305916724043
17.061708830899676,56.77042085813809,-7.503014420885464,17.118527931024417,-25.105232550970864,51.022163246208486,10.828414694428615
17.93240697503913,40.58459651921913,37.83761193729071,17.80735753380953,-242.1703501247483,75.34846128191434,11.443739532396503
16.37472260213121,32.59566479797181,178.10721254908339,18.227036641026352,-39.29740762778121,109.71122216138383,11.687982767197836
16.478646923758426,60.97338552838115,19.10962613282434,17.803079933446018,-167.58509418962743,88.87389833622805,12.000391185593536
20.77977943848467,62.27258871600759,112.97690796410059,18.316424172131715,-113.04775847177446,81.75384012041813,11.938124024291866
22.150875472614427,54.89232331597053,9.489044915257772,18.829461284691718,120.96716308134499,72.74141499105278,10.572325673026182
19.578042794088613,71.45662674044677,35.82651411734948,20.781733392934708,336.8769095814753,17.09040339020821,10.809458405927106
22.012796454809834,63.18873747995317,157.1222903258788,18.297353208752657,82.16564753301024,76.91228247141103,10.457563181164817
21.01267033089756,71.32464766788216,7.650428427037809,18.42182127554556,-236.08747553737146,85.0917382815699,11.018699624271486
19.28282639336855,55.88225079752246,145.26391304306821,19.09764477762715,91.77832406024847,50.068617708209416,11.46574902315953
21.579524735372125,81.55629108725019,90.86171948211965,19.61361086436325,242.495246908133,91.46595208327857,11.600865053332107
24.216474279063743,85.0945941220914,30.89009591086389,20.17256899422065,-118.38837503916571,117.03516242280874,10.953439851140741
21.352416689688408,57.89140023943028,85.07235397228285,19.01113597509542,-23.666705054079703,87.05657960650339,10.958523534119932
24.837023701312823,78.80826876282562,127.21774514158034,17.477735829118238,6.606890200150218,99.96949869530107,11.04348270655986
16.751913803281827,55.33354400405604,63.17817953770315,19.23416787338771,-154.4294985983065,68.68073338844314,10.990727410763407
23.91887664198827,80.48350718029417,-31.547581156461774,17.323057387785767,133.17682610298357,125.74028596187574,12.04802485904569
22.73283339149067,54.18284887292563,11.529612077090505,18.85840369573817,-20.85187260505529,70.97966935869194,10.249562462644295
22.244392175859094,69.47149503963213,37.378301994016695,17.503228739198914,87.17168286523601,142.47796114086418,11.167898520552319
23.309596051638337,75.85823499759171,54.27265971719294,18.51849447807027,-174.07291523804366,104.97520378231329,12.040203579408521
19.434604291142055,37.99911586362399,74.47728177026994,18.262735706228945,-84.61428411597817,81.25538619167645,11.226814853335792
